,period,sectorId,sector-name,fuelId,fuel-name,stateId,state-name,value,value-units
2812,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MO,Missouri,76.157704,million metric tons of CO2
2813,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,MS,Mississippi,17.324969,million metric tons of CO2
2814,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MS,Mississippi,0.336383,million metric tons of CO2
2815,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MS,Mississippi,10.003124,million metric tons of CO2
2816,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MS,Mississippi,27.664477,million metric tons of CO2
2817,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,MN,Minnesota,32.374092,million metric tons of CO2
2818,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MN,Minnesota,0.399888,million metric tons of CO2
2819,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MN,Minnesota,1.859305,million metric tons of CO2
2820,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MN,Minnesota,34.633285,million metric tons of CO2
2821,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,MI,Michigan,68.846521,million metric tons of CO2
2822,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MI,Michigan,0.523561,million metric tons of CO2
2823,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MI,Michigan,6.652048,million metric tons of CO2
2824,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MI,Michigan,76.022131,million metric tons of CO2
2825,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,MA,Massachusetts,11.201611,million metric tons of CO2
2826,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MA,Massachusetts,2.388241,million metric tons of CO2
2827,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MA,Massachusetts,10.069983,million metric tons of CO2
2828,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MA,Massachusetts,23.659835,million metric tons of CO2
2829,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,ME,Maine,0.341973,million metric tons of CO2
2830,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ME,Maine,0.340347,million metric tons of CO2
2831,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ME,Maine,1.899972,million metric tons of CO2
2832,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ME,Maine,2.582292,million metric tons of CO2
2833,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,LA,Louisiana,23.676341,million metric tons of CO2
2834,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,LA,Louisiana,2.363509,million metric tons of CO2
2835,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,LA,Louisiana,12.286325,million metric tons of CO2
2836,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,LA,Louisiana,38.326175,million metric tons of CO2
2837,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,KY,Kentucky,91.024212,million metric tons of CO2
2838,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KY,Kentucky,3.212892,million metric tons of CO2
2839,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,1.054886,million metric tons of CO2
2840,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KY,Kentucky,95.291989,million metric tons of CO2
2841,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,KS,Kansas,37.276921,million metric tons of CO2
2842,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KS,Kansas,0.260017,million metric tons of CO2
2843,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KS,Kansas,1.382125,million metric tons of CO2
2844,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KS,Kansas,38.919063,million metric tons of CO2
2845,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,IA,Iowa,37.870388,million metric tons of CO2
2846,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IA,Iowa,0.339607,million metric tons of CO2
2847,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IA,Iowa,1.386844,million metric tons of CO2
2848,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IA,Iowa,39.596838,million metric tons of CO2
2849,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,IN,Indiana,121.326802,million metric tons of CO2
2850,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IN,Indiana,0.121993,million metric tons of CO2
2851,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IN,Indiana,2.036816,million metric tons of CO2
2852,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IN,Indiana,123.485611,million metric tons of CO2
2853,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,IL,Illinois,94.323878,million metric tons of CO2
2854,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IL,Illinois,0.117452,million metric tons of CO2
2855,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IL,Illinois,3.392591,million metric tons of CO2
2856,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,IL,Illinois,97.833921,million metric tons of CO2
2857,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,ID,Idaho,0.0,million metric tons of CO2
2858,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ID,Idaho,7.4e-05,million metric tons of CO2
2859,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ID,Idaho,0.679451,million metric tons of CO2
2860,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ID,Idaho,0.679526,million metric tons of CO2
2861,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,HI,Hawaii,1.461524,million metric tons of CO2
2862,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,HI,Hawaii,6.387347,million metric tons of CO2
2863,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,HI,Hawaii,0.0,million metric tons of CO2
2864,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,HI,Hawaii,7.84887,million metric tons of CO2
2865,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,GA,Georgia,85.501383,million metric tons of CO2
2866,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,GA,Georgia,0.084306,million metric tons of CO2
2867,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,GA,Georgia,6.712703,million metric tons of CO2
2868,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,GA,Georgia,92.298392,million metric tons of CO2
2869,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,FL,Florida,66.129822,million metric tons of CO2
2870,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,FL,Florida,16.41857,million metric tons of CO2
2871,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,FL,Florida,42.120891,million metric tons of CO2
2872,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,FL,Florida,124.669283,million metric tons of CO2
2873,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,DC,District of Columbia,0.0,million metric tons of CO2
2874,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,DC,District of Columbia,0.084719,million metric tons of CO2
2875,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,DC,District of Columbia,0.0,million metric tons of CO2
2876,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,DC,District of Columbia,0.084719,million metric tons of CO2
2877,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,DE,Delaware,5.832351,million metric tons of CO2
2878,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,DE,Delaware,0.149532,million metric tons of CO2
2879,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,DE,Delaware,0.740901,million metric tons of CO2
2880,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,DE,Delaware,6.722785,million metric tons of CO2
2881,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,CT,Connecticut,3.803035,million metric tons of CO2
2882,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CT,Connecticut,1.066803,million metric tons of CO2
2883,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CT,Connecticut,3.94999,million metric tons of CO2
2884,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CT,Connecticut,8.819828,million metric tons of CO2
2885,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,CO,Colorado,36.549547,million metric tons of CO2
2886,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CO,Colorado,0.027695,million metric tons of CO2
2887,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CO,Colorado,6.80973,million metric tons of CO2
2888,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CO,Colorado,43.386972,million metric tons of CO2
2889,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,CA,California,2.229365,million metric tons of CO2
2890,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,CA,California,2.157632,million metric tons of CO2
2891,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,CA,California,45.618832,million metric tons of CO2
2892,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,CA,California,50.005829,million metric tons of CO2
2893,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,AR,Arkansas,25.314626,million metric tons of CO2
2894,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AR,Arkansas,0.059844,million metric tons of CO2
2895,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AR,Arkansas,3.457858,million metric tons of CO2
2896,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AR,Arkansas,28.832328,million metric tons of CO2
2897,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,AZ,Arizona,40.39181,million metric tons of CO2
2898,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AZ,Arizona,0.036383,million metric tons of CO2
2899,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AZ,Arizona,15.179467,million metric tons of CO2
2900,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AZ,Arizona,55.607659,million metric tons of CO2
2901,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,AK,Alaska,0.596235,million metric tons of CO2
2902,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AK,Alaska,0.494554,million metric tons of CO2
2903,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AK,Alaska,2.182939,million metric tons of CO2
2904,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AK,Alaska,3.273727,million metric tons of CO2
2905,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,AL,Alabama,77.020384,million metric tons of CO2
2906,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,AL,Alabama,0.063632,million metric tons of CO2
2907,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,AL,Alabama,9.62313,million metric tons of CO2
2908,2007,EC,Electric Power carbon dioxide emissions,TO,All Fuels,AL,Alabama,86.707146,million metric tons of CO2
2909,2007,EC,Electric Power carbon dioxide emissions,CO,Coal,MD,Maryland,28.365759,million metric tons of CO2
2910,2007,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MD,Maryland,0.821249,million metric tons of CO2
2911,2007,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MD,Maryland,1.278312,million metric tons of CO2
2912,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MD,Maryland,29.668425,million metric tons of CO2
2913,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,WY,Wyoming,43.426908,million metric tons of CO2
2914,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WY,Wyoming,0.037943,million metric tons of CO2
2915,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WY,Wyoming,0.043423,million metric tons of CO2
2916,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WY,Wyoming,43.508273,million metric tons of CO2
2917,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,WI,Wisconsin,40.28644,million metric tons of CO2
2918,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WI,Wisconsin,0.849959,million metric tons of CO2
2919,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WI,Wisconsin,2.358542,million metric tons of CO2
2920,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WI,Wisconsin,43.494941,million metric tons of CO2
2921,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,WV,West Virginia,86.120906,million metric tons of CO2
2922,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WV,West Virginia,0.102348,million metric tons of CO2
2923,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WV,West Virginia,0.203279,million metric tons of CO2
2924,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WV,West Virginia,86.426532,million metric tons of CO2
2925,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,WA,Washington,6.408352,million metric tons of CO2
2926,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,WA,Washington,0.01707,million metric tons of CO2
2927,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,WA,Washington,3.197636,million metric tons of CO2
2928,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,WA,Washington,9.623058,million metric tons of CO2
2929,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,VA,Virginia,33.631463,million metric tons of CO2
2930,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,VA,Virginia,0.601154,million metric tons of CO2
2931,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,VA,Virginia,3.292118,million metric tons of CO2
2932,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,VA,Virginia,37.524735,million metric tons of CO2
2933,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,VT,Vermont,0.0,million metric tons of CO2
2934,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,VT,Vermont,0.003504,million metric tons of CO2
2935,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,VT,Vermont,0.001644,million metric tons of CO2
2936,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,VT,Vermont,0.005147,million metric tons of CO2
2937,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,UT,Utah,34.949631,million metric tons of CO2
2938,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,UT,Utah,0.054491,million metric tons of CO2
2939,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,UT,Utah,1.611596,million metric tons of CO2
2940,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,UT,Utah,36.615718,million metric tons of CO2
2941,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,US,United States,1952.76955,million metric tons of CO2
2942,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,US,United States,53.277835,million metric tons of CO2
2943,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,US,United States,339.000336,million metric tons of CO2
2944,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,US,United States,2345.047721,million metric tons of CO2
2945,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,TX,Texas,146.923463,million metric tons of CO2
2946,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,TX,Texas,1.839685,million metric tons of CO2
2947,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,TX,Texas,79.59601,million metric tons of CO2
2948,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,TX,Texas,228.359158,million metric tons of CO2
2949,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,TN,Tennessee,57.068146,million metric tons of CO2
2950,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,TN,Tennessee,0.112635,million metric tons of CO2
2951,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,TN,Tennessee,0.364619,million metric tons of CO2
2952,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,TN,Tennessee,57.545399,million metric tons of CO2
2953,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,SD,South Dakota,3.337367,million metric tons of CO2
2954,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,SD,South Dakota,0.008125,million metric tons of CO2
2955,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,SD,South Dakota,0.178306,million metric tons of CO2
2956,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,SD,South Dakota,3.523799,million metric tons of CO2
2957,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,SC,South Carolina,37.511902,million metric tons of CO2
2958,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,SC,South Carolina,0.124095,million metric tons of CO2
2959,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,SC,South Carolina,2.765258,million metric tons of CO2
2960,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,SC,South Carolina,40.401256,million metric tons of CO2
2961,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,RI,Rhode Island,0.0,million metric tons of CO2
2962,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,RI,Rhode Island,0.010734,million metric tons of CO2
2963,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,RI,Rhode Island,2.320102,million metric tons of CO2
2964,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,RI,Rhode Island,2.330836,million metric tons of CO2
2965,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,PA,Pennsylvania,118.643031,million metric tons of CO2
2966,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,PA,Pennsylvania,0.834322,million metric tons of CO2
2967,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,PA,Pennsylvania,5.535288,million metric tons of CO2
2968,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,PA,Pennsylvania,125.012641,million metric tons of CO2
2969,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,OR,Oregon,2.312497,million metric tons of CO2
2970,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OR,Oregon,0.00492,million metric tons of CO2
2971,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OR,Oregon,4.084555,million metric tons of CO2
2972,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OR,Oregon,6.401971,million metric tons of CO2
2973,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,OK,Oklahoma,35.250277,million metric tons of CO2
2974,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OK,Oklahoma,0.020053,million metric tons of CO2
2975,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OK,Oklahoma,15.219338,million metric tons of CO2
2976,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OK,Oklahoma,50.489668,million metric tons of CO2
2977,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,OH,Ohio,127.626157,million metric tons of CO2
2978,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,OH,Ohio,1.324982,million metric tons of CO2
2979,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,OH,Ohio,1.267178,million metric tons of CO2
2980,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,OH,Ohio,130.218317,million metric tons of CO2
2981,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,ND,North Dakota,30.316334,million metric tons of CO2
2982,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ND,North Dakota,0.033992,million metric tons of CO2
2983,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ND,North Dakota,0.000106,million metric tons of CO2
2984,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ND,North Dakota,30.350432,million metric tons of CO2
2985,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,NC,North Carolina,70.894258,million metric tons of CO2
2986,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NC,North Carolina,0.204696,million metric tons of CO2
2987,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NC,North Carolina,1.523954,million metric tons of CO2
2988,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NC,North Carolina,72.622908,million metric tons of CO2
2989,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,NY,New York,20.596767,million metric tons of CO2
2990,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NY,New York,5.376159,million metric tons of CO2
2991,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NY,New York,20.969675,million metric tons of CO2
2992,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NY,New York,46.942601,million metric tons of CO2
2993,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,NM,New Mexico,29.988963,million metric tons of CO2
2994,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NM,New Mexico,0.031681,million metric tons of CO2
2995,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NM,New Mexico,2.965833,million metric tons of CO2
2996,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NM,New Mexico,32.986477,million metric tons of CO2
2997,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,NJ,New Jersey,11.063982,million metric tons of CO2
2998,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NJ,New Jersey,0.151359,million metric tons of CO2
2999,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NJ,New Jersey,7.17175,million metric tons of CO2
3000,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NJ,New Jersey,18.387092,million metric tons of CO2
3001,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,NH,New Hampshire,4.266699,million metric tons of CO2
3002,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NH,New Hampshire,0.310745,million metric tons of CO2
3003,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NH,New Hampshire,2.286328,million metric tons of CO2
3004,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NH,New Hampshire,6.863773,million metric tons of CO2
3005,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,NV,Nevada,7.589749,million metric tons of CO2
3006,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NV,Nevada,0.016363,million metric tons of CO2
3007,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NV,Nevada,9.106662,million metric tons of CO2
3008,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NV,Nevada,16.712775,million metric tons of CO2
3009,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,NE,Nebraska,20.918124,million metric tons of CO2
3010,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,NE,Nebraska,0.018046,million metric tons of CO2
3011,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,NE,Nebraska,0.415094,million metric tons of CO2
3012,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,NE,Nebraska,21.351264,million metric tons of CO2
3013,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,MT,Montana,18.180619,million metric tons of CO2
3014,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MT,Montana,0.757411,million metric tons of CO2
3015,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MT,Montana,0.029108,million metric tons of CO2
3016,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MT,Montana,18.967138,million metric tons of CO2
3017,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,MO,Missouri,76.337391,million metric tons of CO2
3018,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MO,Missouri,0.059784,million metric tons of CO2
3019,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MO,Missouri,1.764771,million metric tons of CO2
3020,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MO,Missouri,78.161946,million metric tons of CO2
3021,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,MS,Mississippi,17.794551,million metric tons of CO2
3022,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MS,Mississippi,0.318981,million metric tons of CO2
3023,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MS,Mississippi,7.658209,million metric tons of CO2
3024,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MS,Mississippi,25.77174,million metric tons of CO2
3025,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,MN,Minnesota,32.940644,million metric tons of CO2
3026,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MN,Minnesota,0.516987,million metric tons of CO2
3027,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MN,Minnesota,1.329795,million metric tons of CO2
3028,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MN,Minnesota,34.787426,million metric tons of CO2
3029,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,MI,Michigan,66.177067,million metric tons of CO2
3030,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MI,Michigan,0.367125,million metric tons of CO2
3031,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MI,Michigan,5.852931,million metric tons of CO2
3032,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MI,Michigan,72.397123,million metric tons of CO2
3033,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,MA,Massachusetts,10.47462,million metric tons of CO2
3034,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,MA,Massachusetts,1.882019,million metric tons of CO2
3035,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,MA,Massachusetts,9.247695,million metric tons of CO2
3036,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,MA,Massachusetts,21.604334,million metric tons of CO2
3037,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,ME,Maine,0.359535,million metric tons of CO2
3038,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,ME,Maine,0.082023,million metric tons of CO2
3039,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,ME,Maine,2.258016,million metric tons of CO2
3040,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,ME,Maine,2.699574,million metric tons of CO2
3041,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,LA,Louisiana,25.144164,million metric tons of CO2
3042,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,LA,Louisiana,2.136026,million metric tons of CO2
3043,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,LA,Louisiana,10.776633,million metric tons of CO2
3044,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,LA,Louisiana,38.056823,million metric tons of CO2
3045,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,KY,Kentucky,91.483199,million metric tons of CO2
3046,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KY,Kentucky,3.915723,million metric tons of CO2
3047,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KY,Kentucky,0.669696,million metric tons of CO2
3048,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KY,Kentucky,96.068617,million metric tons of CO2
3049,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,KS,Kansas,34.219298,million metric tons of CO2
3050,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,KS,Kansas,0.052926,million metric tons of CO2
3051,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,KS,Kansas,1.209333,million metric tons of CO2
3052,2006,EC,Electric Power carbon dioxide emissions,TO,All Fuels,KS,Kansas,35.481557,million metric tons of CO2
3053,2006,EC,Electric Power carbon dioxide emissions,CO,Coal,IA,Iowa,35.052805,million metric tons of CO2
3054,2006,EC,Electric Power carbon dioxide emissions,PE,Petroleum,IA,Iowa,0.233297,million metric tons of CO2
3055,2006,EC,Electric Power carbon dioxide emissions,NG,Natural Gas,IA,Iowa,1.045289,million metric tons of CO2
