product_name,brand-name,rating,ingredients,product_url
Repairing Shampoo with Organic Cupuacu Butter,Klorane,4.2,"Water (Aqua), Sodium Trideceth Sulfate, Caprylic/Capric Triglyceride, Cocos Nucifera (Coconut) Oil (Cocos Nucifera Oil), Sodium Lauroamphoacetate, Sodium Chloride, Behenamidopropyl Dimethylamine, Glycerin, Cocamide Mipa, Citric Acid, Theobroma Grandiflorum Seed Butter, Caprylyl Glycol, Caramel, Fragrance (Parfum), Helianthus Annuus (Sunflower) Seed Oil (Helianthus Annuus Seed Oil), Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Red 40 (CI 16035), Sodium Benzoate, Tocopherol.",https://www.ulta.com/p/repairing-shampoo-with-organic-cupuacu-butter-pimprod2015310
Volumizing Dry Shampoo with Flax,Klorane,4.6,"Butane, Propane, Oryza Sativa (Rice) Starch (Oryza Sativa Starch)*, Isobutane, Alcohol*, Zea Mays (Corn) Starch (Zea Mays Starch)*, Linum Usitatissimum (Linseed) Seed Extract (Linum Usitatissimum Seed Extract)*, Bambusa Arundinacea Juice*, Cellulose*, Cyclodextrin*, Fragrance (Parfum), Iron Oxides (Ci 77491)* (Ci 77492)* (Ci 77499)*, Isopropyl Myristate*, Magnesium Stearate*, Microcrystalline Cellulose*, Propylene Glycol*, Water (Aqua)*.,*Natural Origin Ingredients",https://www.ulta.com/p/volumizing-dry-shampoo-with-flax-pimprod2032006
Rosemary Repel Conditioning Spray,Fairy Tales,4.6,"Active: Rosmarinus Officinalis (Rosemary) Leaf Oil (0.19%), Cymbopogon Nardus (Citronella) Oil (0.10%), Cinnamomum Zeylanicum (Cinnamon) Bark Oil (0.009%), Mentha Piperita (Peppermint) Oil (0.001%).,Inert: Water/Eau (Aqua), Propanediol, Illicium Verum (Anise) Seed Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Chamomilla Recutita (Matricaria) Flower Extract, Salvia Officinalis (Sage) Leaf Extract, Geranium Maculatum Extract, Achillea Millefolium Extract, Cymbopogon Schoenanthus Leaf Extract, Quercus Alba(Oak)Bark Extract, Symphytum Officinale Leaf Extract, Rosa Canina Fruit Extract, Aloe Barbadensis Leaf Juice, Hydrolyzed Amaranth Protein, Decyl Glucoside, Panthenol, Hamamelis Virginiana (Witch Hazel), Dehydroacetic Acid, Benzyl Alcohol, Glycerin, Dicetyldimonium Chloride, Fragrance (Parfum), Sodium Gluconate, Citric Acid.",https://www.ulta.com/p/rosemary-repel-conditioning-spray-xlsImpprod2470045
Aquatic Mint & Coastal Sea Holly Scalp Refresh Shampoo,Not Your Mother's,3.4,"Water (Aqua), Sodium Lauroyl Methyl Isethionate, Sodium Cocoyl Isethionate, Cocamidopropyl Hydroxysultaine, Glycerin, Peg-120 Methyl Glucose Dioleate, Glycol Distearate, Menthol, Mentha Aquatica Flower/Leaf/Stem Extract, Eryngium Maritimum (Sea Holly) Extract, Polysorbate 20, Polyquaternium-10, Propanediol, Tetrasodium Glutamate Diacetate, Benzyl Alcohol, Ethylhexylglycerin, Tocopherol, Fragrance (Parfum), Citric Acid.",https://www.ulta.com/p/aquatic-mint-coastal-sea-holly-scalp-refresh-shampoo-pimprod2031096
Travel Size Strength Cure Blonde Purple Shampoo,Pureology,4.5,"Aqua/Water/Eau, Coco-Betaine, Disodium Laureth Sulfosuccinate, Sodium Cocoyl Isethionate, Sodium Lauryl Sulfoacetate, Sodium Lauroyl Sarcosinate, Glycol Distearate, Sodium Chloride, Decyl Glucoside, Polyquaternium-10, Sodium Hydroxide, Parfum/Fragrance, Amodimethicone, Ppg-5-Ceteth-20, Citric Acid, Peg-55 Propylene Glycol Oleate, Propylene Glycol, Carbomer, Ci 60730/Acid Violet 43, Acrylates/Beheneth-25 Methacrylate Copolymer, Camelina Sativa Seed Oil, Butylene Glycol, Benzoic Acid, Tocopherol, Olea Europaea Fruit Oil/Olive Fruit Oil, Trideceth-6, Glycerin, Helianthus Annuus Seed Extract/Sunflower Seed Extract, Salicylic Acid, Magnesium Nitrate, Hydrolyzed Vegetable Protein Pg-Propyl Silanetriol, Arginine, 2-Oleamido-1,3-Octadecanediol, Cetrimonium Chloride, Poly(Linseed Oil), Benzophenone-4, Sodium Benzoate, Phenoxyethanol, Orchis Mascula Extract, Methylchloroisothiazolinone, Haematococcus Pluvialis Extract, Magnesium Chloride, Methylisothiazolinone, Caprylic/Capric Triglyceride, Potassium Sorbate.",https://www.ulta.com/p/travel-size-strength-cure-blonde-purple-shampoo-pimprod2017807
100% Virgin Coconut Oil Daily Hydration Leave-In Treatment,SheaMoisture,4,"Water, Glyceryl Stearate, Glycerin (Vegetable), Caprylic/Capric Triglyceride, Cocos Nucifera (Coconut) Oil, Glyceryl Caprylate, Cetrimonium Chloride, Butyrospermum Parkii (Shea) Butte* ** Prunus Amygdalus Dulcis (Sweet Almond) Oil, Coconut Acid, Glyceryl Stearate Citrate, Cetearyl Alcohol, Cocos Nucifera (Coconut) Fruit Extract, Algae Extract, Equisetum Arvense (Horsetail) Extract, Argania Spinosa Kernel (Argan) Oil, Rosa Canina Fruit (Rosehip) Oil, Tocopherol, Urtica Dioica (Nettle) Leaf Extract, Acacia Senegal Gum Extract, Hydrolyzed Keratin, Hydrolyzed Vegetable Protein PG-Propyl Silanetriol, Glyceryl Undecylenate, Fragrance (Essential Oil Blend). *Certified Organic Ingredient. **Fair Trade Ingredient.",https://www.ulta.com/p/100-virgin-coconut-oil-daily-hydration-leave-in-treatment-xlsImpprod16401251
Castor Oil Nourishing Shampoo Bar,Kitsch,4.6,"Sodium Cocoyl Isethionate, Sodium Methyl Cocoyl Taurate, Vegetable Glycerin, Hydrogenated Castor Oil, Guar Hydroxypropyltrimonium Chloride, Natural Fragrance*, Iron Oxide, Ultramarine. *Made with essential oils.",https://www.ulta.com/p/castor-oil-nourishing-shampoo-bar-pimprod2029684
Smooth Moves Instant Shine Lamellar Water Hair Rinse,Not Your Mother's,4.3,"Propylene Glycol, Alcohol Denat., Myristyl Alcohol, Water (Aqua), Brassicamidopropyl Dimethylamine, Cetrimonium Chloride, Ethylhexyl Palmitate, Hydrolyzed Pea Protein, Hydrolyzed Vegetable Protein, Sodium Hyaluronate, Lactic Acid, Fragrance (Parfum), Phenoxyethanol, Ethylhexylglycerin.",https://www.ulta.com/p/smooth-moves-instant-shine-lamellar-water-hair-rinse-pimprod2029845
Travel Size Color Last Shampoo,Biolage,4.5,"Aqua / Water / Eau, Sodium Laureth Sulfate, Coco-Betaine, Sodium Chloride, Glycol Distearate, Dimethicone, Parfum / Fragrance, Sodium Benzoate, Hexylene Glycol, Cocamide Mipa, Salicylic Acid, Carbomer, Guar Hydroxypropyltrimonium Chloride, Limonene, Hexyl Cinnamal, Coumarin, Linalool, Butylphenyl Methylpropional, Benzyl Alcohol, Benzophenone-4, Hydroxycitronellal, Amyl Cinnamal, Methyl Cocoate, Orchis Mascula Extract, Sodium Cocoate, Sodium Hydroxide, Citric Acid.",https://www.ulta.com/p/travel-size-color-last-shampoo-xlsImpprod10141008
"Cleanser Shampoo, System 5 (Chemically Treated/Bleached Hair/Normal to Light Thinning)",Nioxin,4.3,"Water, Sodium Laureth Sulfate, Sodium Lauryl Sulfate, Cocamidopropyl Betaine, Citric Acid, Sodium Citrate, Sodium Xylenesulfonate, Cocamide MEA, Sodium Benzoate, Sodium Chloride, Fragrance, Salicylic Acid, Tetrasodium EDTA, Methylparaben, Linoleamidopropyl PG-Dimonium Chloride Phosphate, Nioxin Systems 1-6 - Cleansers (10-10).doc Page 3 of 7 Guar Hydroxypropyltrimonium Chloride, Propylene Glycol, Mentha Piperita (Peppermint) Oil, Menthol, Mentha Arvensis Leaf Oil, Camellia Sinensis Leaf Extract, Hydrolyzed Silk, Lecithin, Aleurites Moluccana Seed Oil, Foeniculum Vulgare (Fennel) Fruit Extract, Saccharomyces/Magnesium Ferment, Biotin/Folic Acid/Cyanocobalamin/Niacinamide/Pantothenic Acid/Pyridoxine/Riboflavin/Thiamine/Yeast Polypeptides, Yeast Extract, Saccharomyces/Iron Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment.",https://www.ulta.com/p/cleanser-shampoo-system-5-chemically-treatedbleached-hairnormal-light-thinning-xlsImpprod4450347
Healthy Sexy Hair Color Lock Conditioner,Sexy Hair,4.4,"Water (Aqua, Eau), Glycerin, Cetearyl Alcohol, Behentrimonium Chloride, Cocos Nucifera (Coconut) Oil, Dimethicone, Cetyl Alcohol, Isopropyl Palmitate, Stearamidopropyl Dimethylamine, Fragrance (Parfum), Cetrimonium Chloride, Isopropyl Alcohol, Trimethylsiloxyamodimethicone, Citric Acid, Hydroxyethyl Cetyldimonium Phosphate, Guar Hydroxypropyltrimonium Chloride, Lecithin, C11-15 Pareth-7, Gluconolactone, C12-16 Pareth-9, Trideceth-12, Sodium Chloride, Lactic Acid, Sodium Hydroxide, Polysilicone-15, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosa Damascena Flower Oil, Quaternium-95, Panthenol, Propanediol, Helianthus Annuus (Sunflower) Seed Extract, Phenoxyethanol, Benzoic Acid, Chlorphenesin, Sorbic Acid, Hexyl Cinnamal, Limonene, Citronellol.",https://www.ulta.com/p/healthy-sexy-hair-color-lock-conditioner-xlsImpprod13241063
Dry Clean Only,Sebastian,3.5,"Isobutane, Alcohol Denat, Propane, Tapioca Starch, Silica, Polymethylsilequioxane, Fragrance.",https://www.ulta.com/p/dry-clean-only-xlsImpprod6390021
Cocomino Glossing Shampoo,Drunk Elephant,4.3,"Water/Aqua/Eau, Sodium Lauroyl Methyl Isethionate, Cocamidopropyl Betaine, Sodium Methyl Oleoyl Taurate, Sodium Cocoyl Isethionate, Coconut Alkanes, Sclerocarya Birrea Seed Oil, Argania Spinosa Kernel Oil, Passiflora Edulis Seed Oil, Plukenetia Volubilis Seed Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Rosa Canina Fruit Oil, Glycerin, Sodium PCA, Caprylic/Capric Triglyceride, Helianthus Annuus (Sunflower) Seed Oil, Panthenol, Glycol Distearate, Sodium Lactate, Equisetum Arvense Extract, PCA, Alanine, Arginine, Glycine, Histidine, Isoleucine, Phenylalanine, Proline, Serine, Threonine, Valine, Adansonia Digitata Seed Extract, Trisodium Ethylenediamine Disuccinate, Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Citric Acid, Aspartic Acid, Polyquaternium-10, Polyquaternium-7, Laureth-4, Coco-Caprylate/Caprate, Caprylyl Glycol, Sodium Benzoate, Chlorphenesin, Phenoxyethanol.",https://www.ulta.com/p/cocomino-glossing-shampoo-pimprod2028091
Almond & Avocado Moisturizing & Detangling Sulfate-Free Shampoo,Design Essentials,3.7,"Deionized Water, Sodium C14-16 Olefin Sulfonate, Cocamidopropylhydroxysultaine, Acetamide MEA, Polyquaternium-7, Glycol Distearate, Laureth-4, Cocoamidopropyl Betaine, Acrylamidopropyltrimonium Chloride/Acrylamide Copolymer, Phenoxyethanol, Benzoic Acid, Ethylhexylglycerin, Glycereth-2 Cocoate, Fragrance(Parfum), PEG-150 Pentaerythrityl Tetrastearate, PPG 2-Hydroxyethyl Cocamide, Water, Hyrolyzed Wheat Protein, Fragrance (Parfum), Persea Gratissima (Avocado) Oil, Hydrogenated Vegetable Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Benzyl Benzoate, Citral, Geraniol, Lyral, Limonene, Linalool, Lilial.",https://www.ulta.com/p/almond-avocado-moisturizing-detangling-sulfate-free-shampoo-pimprod2015826
Platinum Dry Shampoo,Kenra Professional,3.7,"Butylene Glycol, Cetrimonium Chloride, Dimethyl Ether, Panthenol, VP/VA Copolymer, Benzophenone-4, Cyclopentasiloxane, Cyclotetrasiloxane, Denatured Alcohol (SD Alcohol 40), Hydrolyzed Silk, Hydrofluorocarbon 152a, Silica, Tocopheryl Acetate, Oryza Sativa (Rice) Starch, Aluminum Starch Octenylsuccinate, AMP-Isostearoyl Hydrolyzed Wheat Protein, Parfum/Fragrance, Helianthus Annuus (Sunflower) Seed Extract.",https://www.ulta.com/p/platinum-dry-shampoo-xlsImpprod6370233
Anti-Frizz Conditioner,Bondi Boost,4.8,"Aloe Barbadensis (Aloe Vera) Leaf Juice*, Coco-Caprylate, Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Cocos Nucifera (Coconut) Oil*, Propanediol, Panthenol (Pro Vitamin B5), Argania Spinosa (Argan) Kernel Oil*, Persea Gratissima (Avocado) Oil*, Sodium Hyaluronate, Butyrospermum Parkii (Shea) Butter*, Hydrolyzed Jojoba Esters, Vitis Vinifera (Grape) Seed Oil*, Caprylic/Capric Triglyceride, Hydrolyzed Adansonia Digitata (Baobab) Seed Extract, Hydrolyzed Quinoa, Acetum (Vinegar), Urtica Dioica (Nettle) Leaf Extract, Malva Sylvestris (Mallow) Flower Extract, Rosa Canina (Rosehip) Seed Extract, Terminalia Ferdinandiana (Kakadu Plum) Fruit Extract*, Centella Asiatica (Gotu Kola) Extract*, Tocopherol (Vitamin E), Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Niacinamine (Vitamin B3), Polyquaternium-10, Polyquaternium-7, Aqua, Ethylhexylglycerin, Fragrance, Potassium Sorbate, Sodium Benzoate, Pentylene Glycol, Caprylyl Glycol, Citric Acid",https://www.ulta.com/p/anti-frizz-conditioner-pimprod2034449
Seaweed Mild Marine Shampoo,Bumble and bumble,4.6,"Water, Sodium Laureth Sulfate, Sorbitol, Cocamidopropyl Betaine, Sea Salt, Ascophyllum Nodosum (Seaweed) Extract, Macrocystis Pyrifera (Sea Kelp) Extract, Spirulina Maxima Extract, Hydrolyzed Algae Extract, Ascorbic Acid, PEG-7 Glyceryl Cocoate, PEG-120 Methyl Glucose Dioleate, PEG-12 Dimethicone, Polyquaternium-7, Glycerin, Tetrasodium EDTA, Citric Acid, Sodium Chloride, Sodium Bisulfite, Edta, Phenoxyethanol, Methylchloroisothiazolinone, Methylisothiazolinone, Chlorphenesin, Sodium Benzoate, Caramel, Yellow 5 (CI 19140), Green 3 (CI 42053), Limonene, Fragrance.,Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/seaweed-mild-marine-shampoo-xlsImpprod16451134
"Scalp Therapy Conditioner, System 5 (Chemically Treated/Bleached Hair/Normal to Light Thinning)",Nioxin,4.3,"Water, Stearyl Alcohol, Behentrimonium Chloride, Cetyl Alcohol, Bis-Aminopropyl Dimethicone, Benzyl Alcohol, Fragrance, Disodium EDTA, Propylene Glycol, Mentha Piperita (Peppermint) Oil, Mentha Arvensis Leaf Oil, Menthol, Sodium Hydroxide, Methylisothiazolinone, Camellia Sinensis Leaf Extract, Lecithin, Foeniculum Vulgare (Fennel) Fruit Extract, Saccharomyces/Magnesium Ferment, Biotin/Folic Acid/Cyanocobalamin/Niacinamide/Pantothenic Acid/Pyridoxine/Riboflavin/Thiamine/Yeast Polypeptides, Yeast Extract, Saccharomyces/Iron Ferment, Saccharomyces/Copper Ferment, Saccharomyces/Silicon Ferment, Saccharomyces/Zinc Ferment, Hydrolyzed Silk, Aleurites Moluccana Seed Oil.",https://www.ulta.com/p/scalp-therapy-conditioner-system-5-chemically-treatedbleached-hairnormal-light-thinning-xlsImpprod4450371
Perfect Volume Shampoo,NatureLab. Tokyo,4.4,"Aqua (Water, Eau), Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Ppg-2 Cocamide, Sodium Chloride, Dipropylene Glycol, Argania Spinosa Sprout Cell Extract, Malus Domestica Fruit Cell Culture Extract, Vitis Vinifera (Grape) Fruit Cell Extract, Glutamic Acid, Sodium Pca, Prunus Yedoensis Leaf Extract, Glycine Soja (Soybean) Seed Extract, Oryza Sativa (Rice) Extract, Prunus Domestica Seed Extract, Argania Spinosa Kernel Oil, Lupinus Albus Seed Oil, Mangifera Indica (Mango) Seed Oil, Theobroma Grandiflorum Seed Butter, Adansonia Digitata Seed Oil, Carapa Guaianensis Seed Oil, Sclerocarya Birrea Seed Oil, Argan Oil Polyglyceryl-6 Esters, Butylene Glycol, Isomalt, Polyquaternium-10, Polyquaternium-7, Butylene Glycol Laurate, Xanthan Gum, Sodium Methyl Cocoyl Taurate, Polysorbate 20, Lecithin, Benzotriazolyl Dodecyl P-Cresol, Glycerin, Citric Acid, Tocopherol, Disodium Edta, Sodium Benzoate, Phenoxyethanol, Parfum (Fragrance), Red 33 (Ci 17200), Yellow 5 (Ci 19140), Blue 1 (Ci 42090).",https://www.ulta.com/p/perfect-volume-shampoo-pimprod2013658
Travel Size Hint of Color Dry Shampoo,Batiste,4.2,"Butane, Isobutane, Propane, Oryza Sativa (Rice) Starch, Alcohol Denat., Parfum (Fragrance), Limonene, Linalool, Distearyldimonium Chloride, Cetrimonium Chloride CI 77491, CI 77492, CI 77499 (Iron Oxides)",https://www.ulta.com/p/travel-size-hint-of-color-dry-shampoo-xlsImpprod15622775
Blonde Moment Purple Conditioner,Not Your Mother's,3.7,"Water/Aqua, Cetearyl Alcohol, Behentrimonium Chloride, Distearyldimonium Chloride, Glycerin, Quaternium-80, Oryza Sativa (Rice) Extract, Hydroxyethylcellulose, Fragrance/Parfum, Phenoxyethanol, Ethylhexylglycerin, Citric Acid, Ci 60730 (Ext. D&C Violet 2).",https://www.ulta.com/p/blonde-moment-purple-conditioner-xlsImpprod17741151
Travel Size Curl Quenching Conditioning Wash,Curlsmith,4.5,"Water (Aqua), Cetearyl Alcohol, Hydroxypropyl Starch Phosphate, Cetyl Esters, Behentrimonium Chloride, Cocamidopropyl Betaine, Fragrance (Parfum), Butyrospermum Parkii (Shea Butter), Selaginella Lepidophylla (Resurrection Flower) Extract, Cocos Nucifera (Coconut) Oil*, Carapa Guaianensis (Andiroba) Seed Oil, Persea Gratissima (Avocado) Oil*, Salvia Officinalis (Sage) Leaf Extract, Ocimum Basilicum (Basil) Leaf Extract, Piper Nigrum (Black Pepper) Seed Extract, Aloe Barbadensis (Aloe Vera) Leaf Juice, Rosmarinus Officinalis (Rosemary) Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Glycerin, Guar Hydroxypropyltrimonium Chloride, Panthenol, Glyceryl Caprylate, Glyceryl Undecylenate, Potassium Sorbate, Sodium Benzoate, Sodium Hydroxide, Sodium Chloride, Citric Acid, Disodium EDTA, Limonene, Linalool.,*Organic Ingredients",https://www.ulta.com/p/travel-size-curl-quenching-conditioning-wash-pimprod2010530
Densifying Conditioner,Viviscal,4.2,"Aqua/Water/Eau, Cetearyl Alcohol, Stearamidopropyl Dimethylamine, Citric Acid, Cetrimonium Chloride, Ceteareth-25, Methoxy PEG/PPG-7/3 Aminopropyl Dimethicone, Sodium Benzoate, Parfum (Fragrance), Hydrolyzed Keratin, Panthenol, Zinc PCA, Disodium EDTA, Citrus Limon (Lemon) Peel Extract, Citrus Nobilis (Mandarin Orange) Fruit Extract, Phenoxyethanol, Citrus Aurantium Amara (Bitter Orange) Peel Extract, Citrus Aurantium Dulcis (Orange) Peel Extract, Cinnamomum Camphora (Camphor) Bark Oil, Lavandula Hybrida Oil, Myristica Fragrans (Nutmeg) Kernel Oil, Pogostemon Cablin (Patchouli) Oil, Potassium Sorbate, Biotin, Coriandrum Sativum (Coriander) Seed Oil, Eucalyptus Globulus Leaf Oil, Litsea Cubeba Fruit Oil,Pisum Sativum (Pea) Extract, , Salvia Sclarea (Clary) Flower/Leaf/Stem Extract, Hydroxycitronellal, Limonene.",https://www.ulta.com/p/densifying-conditioner-xlsImpprod13451035
De-Frizz Dry Shampoo,Batiste,3.6,"Butane, Isobutane, Propane, Oryza Sativa (Rice) Starch, Alcohol Denat., Aluminum Starch Octenylsuccinate, Crambe Abyssinica Seed Oil, Parfum (Fragrance), Cocoyl Hydrolyzed Keratin, Glycerin, Aqua, Cocos Nucifera Fruit Extract, Glycine Soja Extract, Tocopherol, Centrimonium Chloride, Alpha-Isomethyl Ionone, Distearyldimonium Chloride, Citronellol, Hexyl Cinnamal, Linalool",https://www.ulta.com/p/de-frizz-dry-shampoo-pimprod2005534
Lazy Jane Air Dry Shampoo,Eva Nyc,4.3,"Water, Sodium Cocoyl Isethionate, Cocamidopropyl Betaine, Cocamide MIPA, Disodium Lauryl Sulfosuccinate, Cannabis Sativa (Hemp) Seed Oil, Limonium Gerberi (Sea Lavender) Extract, Zeolite, Tapioca Flour Starch, Kaolin, Panthenol, Polyquaternium-7, Glycol Distearate, Acrylates Copolymer, Lauramidopropyl Betaine, Sodium C14-C16 Olefin Sulfonate, Sodium Benzoate, Polyester-37, Potassium Sorbate, Trisodium Ethylenediamine Disuccinate, Acetic Acid, Caprylic/Capric Triglyceride, Phenoxyethanol, Fragrance",https://www.ulta.com/p/lazy-jane-air-dry-shampoo-pimprod2017010
Prep Primer,Bumble and bumble,4.8,"Water\Aqua\Eau, Ascophyllum Nodosum (Algae) Extract, Humulus Lupulus (Hops) Extract, Macrocystis Pyrifera (Kelp) Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Carthamus Tinctorius (Safflower) Seed Oil, Tocopheryl Acetate, Biotin, Cysteine, Linoleic Acid, Glycerin, Linolenic Acid, Amodimethicone, Distearyldimonium Chloride, Isoceteth-20, Ce¬tri¬mo¬nium Chloride, Trideceth-10, Citric Acid, Ethyl Lauroyl Arginate HCl, Disodium EDTA, Phenoxyethanol, Limonene, Fragrance (Parfum).,Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/prep-primer-xlsImpprod16451112
Heavenly Hydration Conditioner,Bondi Boost,4.5,"Aloe Barbadensis (Aloe Vera) Leaf Juice*, Cetearyl Alcohol, Behentrimonium Chloride, Glycerin, Hydrogenated Vegetable Oil, Propanediol, Panthenol (Pro Vitamin B5), Cocos Nucifera (Coconut) Fruit Powder, Hydroxypropyl Guar Hydroxypropyltrimonium Chloride, Phospholipids, Glycine Soja (Soybean) Oil, Glycolipids, Glycine Soja (Soybean) Sterols, Sodium Hyaluronate, Tocopherol (Vitamin E), Coco-Caprylate, Decyl Cocoate, Isoamyl Laurate, Hydrolyzed Jojoba Esters, Argania Spinosa Kernel (Argan) Oil*, Chamomilla Recutita (Matricaria) Flower Extract, AquaxylTM, Camellia Sinensis Leaf (Green Tea) Extract, Cucumis Sativus (Cucumber) Fruit Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Polyquaternium-10, Maltodextrin Aqua, Acacia Senegal Gum, Pentylene Glycol, Caprylyl Glycol, Ethylhexylglycerin, Fragrance, Citric Acid. *Certified Organic Ingredients",https://www.ulta.com/p/heavenly-hydration-conditioner-pimprod2034451
Travel Size First Class Charcoal Detox Dry Shampoo,IGK,3.9,"Butane, Propane, SD Alcohol 40-B (Alcohol Denat.), Aluminum Starch Octenylsuccinate, Oryza Sativa (Rice) Starch, Zeolite, Acrylates Copolymer, Hydrated Silica, Charcoal Powder, Sodium Bicarbonate, Magnesium Carbonate, Diisopropyl Adipate, Cellulose, Hydroxyethylcellulose, Camellia Sinensis Leaf Extract, Disteardimonium Hectorite, Butylene Glycol, Polyquaternium-59, Cetrimonium Chloride, Sodium Acetate, Aqua/Water/Eau, Phenoxyethanol, Parfum/Fragrance, Alpha-Isomethyl Ionone.",https://www.ulta.com/p/travel-size-first-class-charcoal-detox-dry-shampoo-pimprod2005561
Class of '93 Curl Perfecting Whipped Cream,IGK,4.5,"Water (Aqua/Eau), Propylene Glycol, Cetyl Alcohol, Glycerin, Glyceryl Stearate SE, Cetyl Esters, Cetrimonium Chloride, Althaea Officinalis Leaf/Root Extract, Astrocaryum Tucuma Seed Butter, Cocos Nucifera (Coconut) Oil, Mangifera Indica (Mango) Seed Butter, Astrocaryum Murumuru Seed Butter, Persea Gratissima (Avocado) Oil, Butyrospermum Parkii (Shea) Butter, Pyrus Malus (Apple) Fruit Extract, Theobroma Grandiflorum Seed Butter, Mauritia Flexuosa Fruit Oil, Helianthus Annuus (Sunflower) Seed Oil, Euterpe Oleracea Fruit Oil, Sodium Benzoate, Wheat Amino Acids, Tocopherol, Leuconostoc/Radish Root Ferment Filtrate, Polyquaternium-4, Polyquaternium-73, Sodium Phytate, Potassium Sorbate, Citric Acid, Ethylhexylglycerin, Phenoxyethanol, Alcohol, Fragrance (Parfum), Limonene, Coumarin",https://www.ulta.com/p/class-of-93-curl-perfecting-whipped-cream-pimprod2033474
Nutricurls Detangling Conditioner,Wella,4.7,"Aqua/Water/Eau, Behentrimonium Chloride, Cetearyl Alcohol, Hydroxypropyl Starch Phosphate, Isopropyl Alcohol, Amodimethicone, Panthenol, Propylene Glycol, Quaternium-80, Sodium Benzoate, Parfum/Fragrance, Phenoxyethanol, Citric Acid, Disodium EDTA, Trideceth-12, Linalool, Hexyl Cinnamal, Limonene, Geraniol, Citronellol, Cetrimonium Chloride, Simmondsia Chinensis (Jojoba) Seed Oil, Cetearyl Nonanoate, Ethylhexyl Isononanoate, Triticum Vulgare (Wheat) Bran Extract, Triticum Vulgare (Wheat) Germ Oil, Linoleic Acid, Camellia Oleifera Seed Oil, Tocopherol.",https://www.ulta.com/p/nutricurls-detangling-conditioner-pimprod2008401
Awapuhi Moisture Conditioning Mist,Paul Mitchell,4.5,"Aqua (Water, Eau), Propylene Glycol, Fucus Vesiculosus Extract, Plankton Extract, Spirulina Maxima Extract, Hedychium Coronarium (White Ginger) Flower/Leaf/Stem Extract, Sodium PCA, Phenoxyethanol, PEG-40 Hydrogenated Castor Oil, Polyquaternium-4, Caprylhydroxamic Acid, Methylpropanediol, Lactic Acid, Bisamino PEG/PPG-41/3 Aminoethyl PG-Propyl Dimethicone, PEG-12 Dimethicone, Parfum (Fragrance), Benzyl Benzoate, Benzyl Alcohol, Hydroxycitronellal.",https://www.ulta.com/p/awapuhi-moisture-conditioning-mist-xlsImpprod10271247
Ginger Scalp Care Conditioner,The Body Shop,5,"Aqua/Water/Eau, Cetearyl Alcohol, Cetrimonium Chloride, Phenoxyethanol, Hydroxyethylcellulose, Panthenol, Lecithin, Propylene Glycol, Salix Alba Bark Extract/Salix Alba (Willow) Bark Extract, Aloe Barbadensis Leaf Juice Powder, Parfum/Fragrance, Linalool, Limonene, Betula Alba Bark Extract, Zingiber Officinale Root Oil/Zingiber Officinale (Ginger) Root Oil, sr-Spider Polypeptide-1, Citronellol, Citral, Benzyl Alcohol, 1,2-Hexanediol, Caprylyl Glycol.",https://www.ulta.com/p/ginger-scalp-care-conditioner-pimprod2031598
Keratin Reconstructing Shampoo,Chi,4.1,"Aqua/Water/Eau, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, Glycerin, Acrylates Copolymer, Keratin Amino Acids, Hydrolyzed Silk, Argania Spinosa Kernel Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Hydrolyzed Ceratonia Siliqua Seed Extract, Zea Mays (Corn) Starch, Guar Hydroxypropyltrimonium Chloride, Panthenol, Polyquaternium-7, Polyquaternium-10, Disodium EDTA, PEG-8 Dimethicone, Linoleamidopropyl PG-Dimonium Chloride Phosphate, Glycol Distearate, Steareth-4, Disodium Laureth Sulfosuccinate, Phenoxyethanol, Methylisothiazolinone, PEG-150 Pentaerythrityl Tetrastearate, PEG-6 Caprylic/Capric Glycerides, Citric Acid, Fragrance (Parfum), Hexyl Cinnamal, Linalool, Butylphenyl Methylpropional, Geraniol, Citronellol, Limonene.",https://www.ulta.com/p/keratin-reconstructing-shampoo-xlsImpprod5180365
